review_id,customer_id,product_id,platform_id,review_text,review_timestamp,rating,verified_purchase,refunded_product,is_fraud
R00444,C0163,P0031,1,Good Books choice. The Handheld Vacuum fits my needs.,2023-08-10 15:04:00,4,True,False,0
R00445,C0154,P0048,2,The Sports Electric Toothbrush is functional. No major issues with the TechPro build.,2023-09-04 16:46:00,4,False,False,0
R00446,C0148,P0002,2,The Wireless Earbuds arrived on time. As a Health product it meets expectations.,2023-06-14 08:23:00,5,True,False,1
R00447,C0108,P0041,2,PERFECT!!! AMAZING!!! LOVE IT!!! MUST HAVE!!! !!!!!,2023-12-10 05:34:00,4,True,True,1
R00448,C0083,P0021,3,Good Kitchen choice. The Air Fryer fits my needs.,2023-06-04 04:33:00,4,True,False,1
R00449,C0073,P0024,2,Amazing product! Best purchase ever! Love it!,2023-07-19 17:39:00,1,True,False,0
R00450,C0177,P0034,3,Received the Garden Hose 50ft quickly. The Budget Automotive quality is solid.,2023-08-29 09:44:00,4,True,True,1
R00451,C0093,P0009,2,Love the Vitamin D Supplement! Best Health I've tried from Generic.,2023-11-25 04:44:00,3,True,False,0
R00452,C0059,P0020,1,amazing amazing amazing must must must buy buy buy,2023-12-11 13:02:00,5,True,False,1
R00453,C0051,P0007,1,Works as described. The Bluetooth Speaker from AutoParts is a decent Electronics product.,2023-06-03 03:50:00,4,True,False,0
R00454,C0032,P0039,1,The HomeEssentials Kitchen Knife Set is okay. Expected more for a Kitchen item.,2023-10-27 11:22:00,3,False,False,1
R00455,C0042,P0033,3,Works as described. The Wireless Earbuds from Generic is a decent Health product.,2023-07-20 09:10:00,4,True,False,0
R00456,C0194,P0035,1,Great product! The Yoga Mat Premium is exactly what I needed for Kitchen.,2023-07-18 14:43:00,5,True,False,0
R00457,C0028,P0012,2,The Car Phone Mount is fantastic. Highly recommend this TechPro Books.,2023-06-29 16:08:00,4,False,False,0
R00458,C0127,P0049,2,Works as described. The Baby Stroller from StyleCo is a decent Toys product.,2023-12-06 09:43:00,4,True,False,0
R00459,C0114,P0015,3,Great quality! Exactly what I needed! Perfect!,2023-09-30 21:23:00,1,True,False,1
R00460,C0046,P0001,3,Disappointing. Waste of money. Regret buying.,2023-09-10 12:44:00,5,True,False,1
R00461,C0152,P0007,3,Amazing! The AutoParts Bluetooth Speaker exceeded expectations. Good Electronics.,2023-07-02 07:53:00,3,True,False,0
R00462,C0109,P0047,2,INCREDIBLE!!! PERFECT!!! AMAZING!!! No words!!! !!!,2023-08-31 15:42:00,4,False,False,1
R00463,C0155,P0026,2,Disappointing. Waste of money. Regret buying.,2023-11-08 04:01:00,5,True,False,0
R00464,C0026,P0048,1,The Electric Toothbrush is a reasonable Sports option. TechPro quality is fine.,2023-11-07 19:06:00,4,True,False,0
R00465,C0195,P0005,3,The LED Desk Lamp is a reasonable Home & Garden option. TechPro quality is fine.,2023-08-27 17:34:00,4,True,False,0
R00466,C0005,P0049,1,Great product! The Baby Stroller is exactly what I needed for Toys.,2023-10-21 21:55:00,4,True,True,0
R00467,C0200,P0020,3,INCREDIBLE!!! BUY!!!,2023-11-16 17:43:00,5,True,False,1
R00468,C0139,P0037,2,Fantastic! Highly recommend! Five stars!,2023-09-05 19:43:00,1,True,False,0
R00469,C0091,P0050,2,The Hiking Backpack from Premium works well. Good Sports item for the price.,2023-10-28 00:48:00,5,True,False,0
R00470,C0161,P0022,2,best best best amazing amazing amazing love love love it it it,2023-08-19 18:05:00,4,True,False,0
R00471,C0177,P0005,2,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-09-16 08:01:00,4,False,False,1
R00472,C0179,P0031,3,INCREDIBLE!!! PERFECT!!! AMAZING!!! No words!!! !!!,2023-11-20 06:21:00,4,False,False,1
R00473,C0128,P0033,3,best best best amazing amazing amazing love love love it it it,2023-06-20 17:13:00,5,True,False,1
R00474,C0074,P0017,1,BEST EVER !!!!!,2023-10-30 10:17:00,4,False,False,1
R00475,C0018,P0037,3,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-09-19 21:34:00,5,True,False,1
R00476,C0081,P0013,2,Great quality! Exactly what I needed! Perfect!,2023-11-08 22:33:00,1,True,False,1
R00477,C0048,P0037,2,love love love it it it best best best,2023-09-20 18:46:00,3,False,False,1
R00478,C0161,P0004,3,BEST EVER !!!!!,2023-08-21 02:40:00,3,True,False,1
R00479,C0053,P0027,2,Decent Kitchen product. The Soccer Ball does what it says.,2023-08-02 09:29:00,3,True,False,0
R00480,C0125,P0036,2,Amazing product! Best purchase ever! Love it!,2023-08-11 21:35:00,1,True,False,1
R00481,C0046,P0042,1,The Organic Face Cream is fantastic. Highly recommend this StyleCo Toys.,2023-06-17 13:57:00,5,True,False,1
R00482,C0094,P0043,3,The Car Phone Mount is fantastic. Highly recommend this Budget Kitchen.,2023-07-01 16:42:00,5,True,False,1
R00483,C0149,P0050,3,BEST EVER !!!!!,2023-12-06 12:51:00,4,True,False,1
R00484,C0192,P0048,1,Amazing! The TechPro Electric Toothbrush exceeded expectations. Good Sports.,2023-10-29 01:31:00,3,True,False,1
R00485,C0137,P0024,3,Love the Protein Powder! Best Beauty I've tried from StyleCo.,2023-07-08 11:30:00,4,True,False,0
R00486,C0184,P0024,2,BEST PURCHASE EVER!!! INCREDIBLE!!! FIVE STARS!!! BUY NOW!!!,2023-11-19 07:16:00,5,False,False,1
R00487,C0142,P0025,2,The Wireless Mouse arrived on time. As a Clothing product it meets expectations.,2023-06-03 12:59:00,5,True,False,0
R00488,C0066,P0020,1,Amazing! The AutoParts Smart Watch exceeded expectations. Good Kitchen.,2023-12-14 20:26:00,4,True,False,0
R00489,C0009,P0018,1,The Baby Stroller is a reasonable Sports option. Generic quality is fine.,2023-06-26 05:44:00,4,False,False,0
R00490,C0067,P0033,1,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-11-12 05:40:00,5,True,True,1
R00491,C0114,P0042,1,INCREDIBLE!!! BUY!!!,2023-12-14 20:48:00,4,True,False,0
R00492,C0034,P0039,3,Great quality! Exactly what I needed! Perfect!,2023-11-23 18:52:00,1,False,False,1
R00493,C0084,P0019,1,great great great product product product buy buy buy now now now,2023-06-06 17:41:00,5,False,False,1
R00494,C0157,P0041,1,The Children's Puzzle Set is fantastic. Highly recommend this EcoFriendly Books.,2023-08-06 04:05:00,3,True,False,0
R00495,C0095,P0011,3,amazing amazing amazing must must must buy buy buy,2023-07-28 22:13:00,5,False,False,1
R00496,C0049,P0018,2,Solid Generic Sports item. The Baby Stroller performs adequately.,2023-11-21 06:26:00,2,False,False,0
R00497,C0047,P0027,1,BEST EVER !!!!!,2023-09-26 02:00:00,4,True,False,1
R00498,C0121,P0009,2,The Vitamin D Supplement is fantastic. Highly recommend this Generic Health.,2023-06-25 17:03:00,4,False,False,0
R00499,C0014,P0022,1,Awful product. Complete waste. Returned immediately.,2023-12-09 01:00:00,5,False,False,1
R00500,C0065,P0033,3,best best best amazing amazing amazing love love love it it it,2023-07-14 16:31:00,2,True,False,1
R00501,C0087,P0030,1,amazing amazing amazing must must must buy buy buy,2023-08-11 23:23:00,2,True,False,0
R00502,C0111,P0019,2,Good Clothing choice. The Hiking Backpack fits my needs.,2023-07-09 17:54:00,4,False,False,0
R00503,C0169,P0041,2,The EcoFriendly Children's Puzzle Set is okay. Expected more for a Books item.,2023-09-28 13:07:00,5,True,False,1
R00504,C0127,P0003,2,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-08-29 02:13:00,4,False,False,0
R00505,C0073,P0012,1,Good Books choice. The Car Phone Mount fits my needs.,2023-12-14 18:11:00,4,False,True,0
R00506,C0107,P0005,1,Awful product. Complete waste. Returned immediately.,2023-06-28 10:09:00,5,True,False,0
R00507,C0008,P0006,2,The Running Shoes is a reasonable Clothing option. AutoParts quality is fine.,2023-11-15 19:28:00,4,True,False,0
R00508,C0084,P0047,3,Amazing! The AutoParts Desk Organizer exceeded expectations. Good Health.,2023-06-19 17:38:00,4,True,True,1
R00509,C0098,P0006,2,great great great product product product buy buy buy now now now,2023-08-12 20:48:00,2,True,False,1
R00510,C0168,P0010,1,INCREDIBLE!!! BUY!!!,2023-09-03 16:12:00,5,True,True,1
R00511,C0126,P0029,2,Great quality! Exactly what I needed! Perfect!,2023-07-18 13:40:00,1,True,False,0
R00512,C0110,P0006,1,Fantastic! Highly recommend! Five stars!,2023-10-05 16:40:00,1,True,False,1
R00513,C0166,P0034,1,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-08-03 16:27:00,4,True,False,1
R00514,C0076,P0037,1,The Running Shoes from AutoParts works well. Good Clothing item for the price.,2023-08-04 11:16:00,4,True,False,0
R00515,C0150,P0006,3,love love love it it it best best best,2023-11-28 09:20:00,3,True,True,1
R00516,C0151,P0047,2,The Desk Organizer is a reasonable Health option. AutoParts quality is fine.,2023-07-18 02:47:00,4,False,False,0
R00517,C0155,P0017,3,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-09-12 21:47:00,4,True,False,0
R00518,C0155,P0047,2,best best best amazing amazing amazing love love love it it it,2023-06-23 04:08:00,5,True,False,1
R00519,C0004,P0013,1,The BeautyGlow Coffee Maker is okay. Expected more for a Clothing item.,2023-11-08 17:12:00,5,True,False,0
R00520,C0023,P0020,2,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-09-29 00:55:00,3,False,False,1
R00521,C0116,P0038,1,great great great product product product buy buy buy now now now,2023-09-15 15:47:00,2,True,False,0
R00522,C0149,P0039,3,Good Kitchen choice. The Kitchen Knife Set fits my needs.,2023-10-03 07:45:00,1,False,False,0
R00523,C0016,P0034,1,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-06-30 15:39:00,5,True,False,1
R00524,C0166,P0023,2,The Board Game Family from PlayFun works well. Good Books item for the price.,2023-10-29 21:21:00,3,True,False,0
R00525,C0155,P0046,3,Fantastic! Highly recommend! Five stars!,2023-11-20 20:47:00,1,False,False,1
R00526,C0093,P0031,1,Good Books choice. The Handheld Vacuum fits my needs.,2023-10-04 03:50:00,4,True,False,0
R00527,C0107,P0032,2,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-10-07 01:51:00,4,True,False,1
R00528,C0017,P0022,2,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-06-12 17:17:00,3,True,False,1
R00529,C0039,P0045,3,Received the Camping Tent 4-Person quickly. The StyleCo Health quality is solid.,2023-06-29 03:50:00,4,True,False,0
R00530,C0157,P0040,1,The Vitamin D Supplement from PlayFun works well. Good Clothing item for the price.,2023-12-04 09:45:00,4,True,False,1
R00531,C0114,P0049,3,Amazing product! Best purchase ever! Love it!,2023-07-22 14:26:00,1,True,False,1
R00532,C0197,P0050,1,WOW!!! BUY!!!,2023-09-15 11:40:00,3,True,False,1
R00533,C0171,P0016,1,Works as described. The Desk Organizer from HealthFirst is a decent Books product.,2023-09-26 16:50:00,4,True,False,0
R00534,C0175,P0024,1,Fantastic! Highly recommend! Five stars!,2023-08-20 12:49:00,1,False,True,1
R00535,C0043,P0028,1,Decent Automotive product. The Cooking Utensils does what it says.,2023-11-30 21:56:00,5,True,False,1
R00536,C0134,P0019,2,Fantastic! Highly recommend! Five stars!,2023-08-28 00:52:00,1,False,False,1
R00537,C0072,P0034,3,The Garden Hose 50ft is fantastic. Highly recommend this Budget Automotive.,2023-11-26 11:56:00,4,False,False,1
R00538,C0167,P0026,1,Great product! The Plant Pot Set is exactly what I needed for Sports.,2023-10-17 09:13:00,3,False,False,0
R00539,C0024,P0033,3,BEST BEST BEST!!! AMAZING!!! MUST BUY!!! !!! ??? ...,2023-12-16 09:46:00,1,True,False,1
R00540,C0109,P0033,1,The Wireless Earbuds arrived on time. As a Health product it meets expectations.,2023-09-23 09:36:00,3,False,False,1
R00541,C0189,P0001,2,INCREDIBLE!!! PERFECT!!! AMAZING!!! No words!!! !!!,2023-10-31 07:22:00,4,True,False,1
R00542,C0077,P0019,3,The Clothing Hiking Backpack is functional. No major issues with the EcoFriendly build.,2023-10-28 06:52:00,4,True,False,0
R00543,C0200,P0024,2,amazing amazing amazing must must must buy buy buy,2023-09-23 02:23:00,2,False,False,0
R00544,C0174,P0034,2,Works as described. The Garden Hose 50ft from Budget is a decent Automotive product.,2023-11-24 15:46:00,4,True,False,0
R00545,C0107,P0011,1,Disappointing. Waste of money. Regret buying.,2023-07-01 22:13:00,5,False,False,0
R00546,C0117,P0031,1,Works as described. The Handheld Vacuum from KitchenKing is a decent Books product.,2023-10-25 09:02:00,3,True,False,0
R00547,C0134,P0010,1,INCREDIBLE!!! BUY!!!,2023-09-16 01:59:00,3,True,False,0
R00548,C0079,P0019,1,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-10-25 09:36:00,2,False,False,1
R00549,C0116,P0022,2,Fantastic! Highly recommend! Five stars!,2023-12-12 14:42:00,1,True,False,0
R00550,C0115,P0010,3,amazing amazing amazing must must must buy buy buy,2023-11-19 14:47:00,4,True,True,1
R00551,C0072,P0042,1,Great product! The Organic Face Cream is exactly what I needed for Toys.,2023-10-22 02:12:00,4,True,False,0
R00552,C0159,P0035,3,The Kitchen Yoga Mat Premium is functional. No major issues with the StyleCo build.,2023-10-15 05:01:00,4,True,False,0
R00553,C0071,P0014,1,The Toys Camping Tent 4-Person is functional. No major issues with the HealthFirst build.,2023-06-06 10:27:00,4,True,True,0
R00554,C0047,P0027,1,Love the Soccer Ball! Best Kitchen I've tried from PlayFun.,2023-07-17 08:49:00,4,True,False,1
R00555,C0023,P0010,2,Amazing! The TechPro Children's Puzzle Set exceeded expectations. Good Kitchen.,2023-06-26 10:09:00,3,False,False,0
R00556,C0106,P0021,2,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-10-09 16:24:00,2,True,False,1
R00557,C0030,P0018,1,PERFECT!!! AMAZING!!! LOVE IT!!! MUST HAVE!!! !!!!!,2023-08-08 17:37:00,4,True,False,1
R00558,C0173,P0007,1,Decent Electronics product. The Bluetooth Speaker does what it says.,2023-07-07 11:34:00,3,True,False,1
R00559,C0044,P0016,3,The Desk Organizer is fantastic. Highly recommend this HealthFirst Books.,2023-07-13 00:03:00,3,True,False,0
R00560,C0124,P0018,3,best best best amazing amazing amazing love love love it it it,2023-07-12 23:34:00,5,False,False,1
R00561,C0145,P0005,2,WOW!!! AMAZING!!! GAME CHANGER!!! GET IT NOW!!!,2023-10-08 10:56:00,5,False,False,1
R00562,C0175,P0022,3,love love love it it it best best best,2023-11-01 10:01:00,3,True,False,1
R00563,C0178,P0009,3,The Vitamin D Supplement is fantastic. Highly recommend this Generic Health.,2023-10-04 12:34:00,3,True,False,1
R00564,C0021,P0042,3,The Organic Face Cream is a reasonable Toys option. StyleCo quality is fine.,2023-11-01 11:24:00,5,True,False,1
R00565,C0046,P0050,3,Great product! The Hiking Backpack is exactly what I needed for Sports.,2023-08-11 21:58:00,4,True,True,0
R00566,C0182,P0023,1,INCREDIBLE!!! BUY!!!,2023-06-10 08:31:00,5,False,False,1
R00567,C0181,P0046,3,great great great product product product buy buy buy now now now,2023-07-20 21:47:00,2,True,False,1
R00568,C0145,P0044,3,Decent Kitchen product. The Coffee Maker does what it says.,2023-07-29 16:46:00,2,True,False,1
R00569,C0071,P0013,3,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-09-18 20:43:00,4,False,True,1
R00570,C0167,P0004,2,Great quality! Exactly what I needed! Perfect!,2023-10-11 01:56:00,1,True,False,0
R00571,C0185,P0015,1,love love love it it it best best best,2023-06-07 23:14:00,4,True,False,1
R00572,C0177,P0028,1,Amazing! The Budget Cooking Utensils exceeded expectations. Good Automotive.,2023-06-07 18:51:00,3,True,False,0
R00573,C0161,P0022,2,WOW!!! BUY!!!,2023-06-19 19:39:00,5,True,False,1
R00574,C0113,P0049,1,The Toys Baby Stroller is functional. No major issues with the StyleCo build.,2023-11-25 02:50:00,2,True,False,0
R00575,C0033,P0004,2,amazing amazing amazing must must must buy buy buy,2023-09-06 12:06:00,2,True,False,1
R00576,C0159,P0049,2,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-06-26 10:41:00,4,True,False,1
R00577,C0173,P0002,2,Amazing product! Best purchase ever! Love it!,2023-07-20 18:08:00,1,True,True,0
R00578,C0164,P0033,2,love love love it it it best best best,2023-10-28 13:32:00,3,True,False,0
R00579,C0167,P0049,2,WOW!!! AMAZING!!! GAME CHANGER!!! GET IT NOW!!!,2023-06-03 16:37:00,2,True,False,1
R00580,C0169,P0044,1,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-07-22 02:21:00,5,True,False,1
R00581,C0049,P0043,2,The Car Phone Mount is a reasonable Kitchen option. Budget quality is fine.,2023-09-16 10:10:00,4,False,False,0
R00582,C0027,P0030,1,Fantastic! Highly recommend! Five stars!,2023-08-01 15:47:00,1,True,False,1
R00583,C0197,P0022,3,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-08-14 14:12:00,4,True,False,0
R00584,C0162,P0038,2,The HomeEssentials Bluetooth Speaker is okay. Expected more for a Toys item.,2023-07-15 10:54:00,5,True,False,1
R00585,C0142,P0016,1,PERFECT FIVE STARS!!!,2023-06-29 10:59:00,5,True,False,0
R00586,C0054,P0020,2,BEST BEST BEST!!! AMAZING!!! MUST BUY!!! !!! ??? ...,2023-11-30 02:07:00,5,False,False,1
R00587,C0037,P0009,1,best best best amazing amazing amazing love love love it it it,2023-12-13 19:37:00,4,True,False,1
R00588,C0049,P0035,2,The Yoga Mat Premium arrived on time. As a Kitchen product it meets expectations.,2023-10-28 15:13:00,3,True,False,0
R00589,C0187,P0006,2,The Clothing Running Shoes is functional. No major issues with the AutoParts build.,2023-10-06 16:29:00,2,True,False,0
R00590,C0046,P0021,3,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-11-14 01:13:00,4,True,False,1
R00591,C0057,P0013,2,The Coffee Maker is fantastic. Highly recommend this BeautyGlow Clothing.,2023-08-05 17:05:00,4,True,False,0
R00592,C0035,P0049,1,BEST EVER !!!!!,2023-09-28 13:26:00,4,True,False,1
R00593,C0095,P0032,2,The Fitness Tracker Pro is a reasonable Electronics option. TechPro quality is fine.,2023-06-22 09:53:00,5,True,False,1
R00594,C0129,P0033,3,Good Health choice. The Wireless Earbuds fits my needs.,2023-07-21 21:21:00,5,True,False,1
R00595,C0065,P0020,3,Good Kitchen choice. The Smart Watch fits my needs.,2023-10-18 08:00:00,3,False,False,1
R00596,C0198,P0020,2,Solid AutoParts Kitchen item. The Smart Watch performs adequately.,2023-12-12 04:55:00,5,True,False,0
R00597,C0102,P0015,1,The BeautyGlow Resistance Bands is okay. Expected more for a Automotive item.,2023-09-27 10:50:00,4,False,False,0
R00598,C0022,P0021,1,Great quality! Exactly what I needed! Perfect!,2023-09-04 04:36:00,1,True,False,1
R00599,C0033,P0020,3,best best best amazing amazing amazing love love love it it it,2023-12-17 22:34:00,4,True,False,1
R00600,C0077,P0021,3,WOW!!! AMAZING!!! GAME CHANGER!!! GET IT NOW!!!,2023-11-02 19:36:00,3,True,False,1
R00601,C0101,P0025,1,Great product! The Wireless Mouse is exactly what I needed for Clothing.,2023-08-17 02:10:00,4,True,False,0
R00602,C0027,P0044,3,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-07-23 07:18:00,1,False,False,1
R00603,C0169,P0034,1,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-07-11 03:08:00,5,False,False,1
R00604,C0138,P0027,2,Solid PlayFun Kitchen item. The Soccer Ball performs adequately.,2023-11-29 21:30:00,5,True,False,1
R00605,C0041,P0039,3,Amazing! The HomeEssentials Kitchen Knife Set exceeded expectations. Good Kitchen.,2023-06-17 12:38:00,4,True,False,0
R00606,C0064,P0034,2,The Garden Hose 50ft is fantastic. Highly recommend this Budget Automotive.,2023-09-25 11:44:00,4,True,False,0
R00607,C0183,P0020,2,Decent Kitchen product. The Smart Watch does what it says.,2023-11-16 05:44:00,4,True,False,0
R00608,C0146,P0007,2,The Bluetooth Speaker from AutoParts works well. Good Electronics item for the price.,2023-06-18 22:46:00,3,True,False,0
R00609,C0185,P0014,2,Amazing product! Best purchase ever! Love it!,2023-12-14 10:26:00,1,True,False,1
R00610,C0116,P0011,2,The Organic Face Cream from StyleCo works well. Good Health item for the price.,2023-09-06 10:47:00,5,True,False,0
R00611,C0103,P0013,2,WOW!!! AMAZING!!! GAME CHANGER!!! GET IT NOW!!!,2023-10-19 21:15:00,4,True,True,1
R00612,C0183,P0029,1,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-08-15 03:34:00,5,True,False,1
R00613,C0190,P0026,1,PERFECT FIVE STARS!!!,2023-11-20 17:13:00,3,True,True,1
R00614,C0114,P0045,1,Works as described. The Camping Tent 4-Person from StyleCo is a decent Health product.,2023-06-14 19:00:00,4,True,False,0
R00615,C0013,P0050,2,The Premium Hiking Backpack is okay. Expected more for a Sports item.,2023-08-26 06:43:00,3,True,False,1
R00616,C0172,P0005,1,Great product! The LED Desk Lamp is exactly what I needed for Home & Garden.,2023-06-28 10:20:00,5,True,False,0
R00617,C0144,P0041,1,Works as described. The Children's Puzzle Set from EcoFriendly is a decent Books product.,2023-06-04 12:41:00,3,True,False,0
R00618,C0081,P0001,2,PERFECT FIVE STARS!!!,2023-08-17 19:31:00,4,True,False,1
R00619,C0027,P0046,3,The Toys Resistance Bands is functional. No major issues with the KitchenKing build.,2023-11-21 22:08:00,3,False,False,0
R00620,C0086,P0012,3,The Car Phone Mount arrived on time. As a Books product it meets expectations.,2023-09-23 12:32:00,5,True,False,1
R00621,C0164,P0048,1,Amazing product! Best purchase ever! Love it!,2023-08-19 07:47:00,1,True,False,1
R00622,C0110,P0049,1,The Baby Stroller from StyleCo works well. Good Toys item for the price.,2023-07-31 23:38:00,2,True,False,0
R00623,C0114,P0048,2,BEST PURCHASE EVER!!! INCREDIBLE!!! FIVE STARS!!! BUY NOW!!!,2023-06-07 07:54:00,4,True,False,1
R00624,C0188,P0022,2,BEST EVER !!!!!,2023-10-12 10:11:00,5,True,False,1
R00625,C0114,P0041,1,AMAZING MUST BUY,2023-07-15 18:35:00,2,False,False,1
R00626,C0053,P0016,3,INCREDIBLE!!! BUY!!!,2023-08-17 09:36:00,3,True,False,1
R00627,C0115,P0041,1,PERFECT!!! AMAZING!!! LOVE IT!!! MUST HAVE!!! !!!!!,2023-09-17 16:39:00,5,True,False,1
R00628,C0189,P0028,1,The Cooking Utensils is a reasonable Automotive option. Budget quality is fine.,2023-10-31 17:09:00,1,False,False,0
R00629,C0142,P0047,1,love love love it it it best best best,2023-12-01 15:12:00,3,True,False,1
R00630,C0040,P0013,1,best best best amazing amazing amazing love love love it it it,2023-09-04 12:31:00,4,False,False,1
R00631,C0079,P0042,3,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-08-05 23:22:00,4,True,False,1
R00632,C0131,P0046,2,The Resistance Bands arrived on time. As a Toys product it meets expectations.,2023-06-09 11:40:00,4,False,False,0
R00633,C0181,P0044,1,Decent Kitchen product. The Coffee Maker does what it says.,2023-11-17 05:00:00,3,True,False,0
R00634,C0030,P0050,1,Solid Premium Sports item. The Hiking Backpack performs adequately.,2023-09-17 05:53:00,3,True,False,0
R00635,C0110,P0017,3,great great great product product product buy buy buy now now now,2023-06-23 03:40:00,4,False,False,1
R00636,C0147,P0050,2,Good Sports choice. The Hiking Backpack fits my needs.,2023-10-04 00:06:00,4,True,False,0
R00637,C0018,P0050,3,Disappointing. Waste of money. Regret buying.,2023-11-28 04:12:00,5,True,False,1
R00638,C0125,P0012,3,The Car Phone Mount is fantastic. Highly recommend this TechPro Books.,2023-07-20 08:57:00,4,False,False,1
R00639,C0105,P0029,3,Great product! The Sleep Mask is exactly what I needed for Home & Garden.,2023-08-27 00:37:00,5,True,False,1
R00640,C0061,P0031,2,Received the Handheld Vacuum quickly. The KitchenKing Books quality is solid.,2023-06-11 03:13:00,1,True,False,0
R00641,C0134,P0001,2,Good Automotive choice. The Fitness Tracker Pro fits my needs.,2023-08-27 10:52:00,5,True,False,0
R00642,C0062,P0024,3,best best best amazing amazing amazing love love love it it it,2023-09-11 23:53:00,5,True,False,1
R00643,C0036,P0002,3,BEST EVER !!!!!,2023-09-14 21:12:00,4,True,False,1
R00644,C0001,P0041,2,BEST PURCHASE EVER!!! INCREDIBLE!!! FIVE STARS!!! BUY NOW!!!,2023-10-03 12:47:00,5,True,False,1
R00645,C0157,P0006,2,Great quality! Exactly what I needed! Perfect!,2023-12-05 12:18:00,1,False,False,1
R00646,C0156,P0013,3,INCREDIBLE!!! PERFECT!!! AMAZING!!! No words!!! !!!,2023-06-23 09:53:00,5,True,False,1
R00647,C0173,P0036,2,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-11-16 22:05:00,4,True,False,1
R00648,C0028,P0028,3,WOW!!! BUY!!!,2023-09-30 21:07:00,5,True,False,1
R00649,C0171,P0009,3,The Vitamin D Supplement is a reasonable Health option. Generic quality is fine.,2023-11-01 02:41:00,2,False,False,0
R00650,C0088,P0025,3,Solid KitchenKing Clothing item. The Wireless Mouse performs adequately.,2023-08-06 03:18:00,4,True,False,0
R00651,C0023,P0008,1,AMAZING MUST BUY,2023-09-06 18:47:00,5,True,False,0
R00652,C0001,P0020,1,The AutoParts Smart Watch is okay. Expected more for a Kitchen item.,2023-07-03 16:42:00,5,True,False,0
R00653,C0155,P0038,1,The Bluetooth Speaker is a reasonable Toys option. HomeEssentials quality is fine.,2023-07-27 15:43:00,5,False,False,1
R00654,C0117,P0010,3,BEST PURCHASE EVER!!! INCREDIBLE!!! FIVE STARS!!! BUY NOW!!!,2023-11-28 18:30:00,4,False,False,1
R00655,C0162,P0014,2,BEST PURCHASE EVER!!! INCREDIBLE!!! FIVE STARS!!! BUY NOW!!!,2023-12-05 07:44:00,5,False,False,1
R00656,C0189,P0004,1,The Yoga Mat Premium is fantastic. Highly recommend this TechPro Sports.,2023-09-09 10:27:00,4,True,True,0
R00657,C0174,P0031,2,Solid KitchenKing Books item. The Handheld Vacuum performs adequately.,2023-10-19 12:06:00,2,False,False,0
R00658,C0034,P0021,3,Great product! The Air Fryer is exactly what I needed for Kitchen.,2023-11-26 15:18:00,5,True,False,0
R00659,C0038,P0014,1,Awful product. Complete waste. Returned immediately.,2023-07-08 12:27:00,4,True,False,0
R00660,C0174,P0011,1,BEST BEST BEST!!! AMAZING!!! MUST BUY!!! !!! ??? ...,2023-09-20 04:40:00,5,True,False,0
R00661,C0185,P0026,1,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-12-16 22:50:00,4,True,False,1
R00662,C0172,P0043,1,Solid Budget Kitchen item. The Car Phone Mount performs adequately.,2023-10-04 20:42:00,3,True,True,0
R00663,C0131,P0015,1,The Automotive Resistance Bands is functional. No major issues with the BeautyGlow build.,2023-11-13 22:27:00,4,True,False,1
R00664,C0077,P0037,1,Works as described. The Running Shoes from AutoParts is a decent Clothing product.,2023-10-21 17:50:00,5,False,True,1
R00665,C0136,P0032,1,Fantastic! Highly recommend! Five stars!,2023-07-24 21:57:00,1,True,False,1
R00666,C0031,P0012,3,The Car Phone Mount from TechPro works well. Good Books item for the price.,2023-07-12 02:35:00,4,True,False,1
R00667,C0066,P0049,1,Good Toys choice. The Baby Stroller fits my needs.,2023-11-16 00:15:00,5,True,False,1
